#LSCO S1 at T = 4 K, experimental data: 
# for B//c: B[T], rho(B)/rho(0); for B//a: B[T], rho(B)/rho(0)
2.2311e-06	 1.0003e+00	 2.2311e-06	 1.0020e+00
2.3063e-06	 1.0005e+00	 2.3063e-06	 1.0018e+00
2.3338e-06	 1.0005e+00	 2.3338e-06	 1.0018e+00
2.3364e-06	 1.0005e+00	 2.3364e-06	 1.0018e+00
2.4021e-06	 1.0004e+00	 2.4021e-06	 1.0017e+00
2.4198e-06	 1.0004e+00	 2.4198e-06	 1.0018e+00
2.4263e-06	 1.0005e+00	 2.4263e-06	 1.0018e+00
2.4552e-06	 1.0003e+00	 2.4552e-06	 1.0020e+00
2.4614e-06	 1.0002e+00	 2.4614e-06	 1.0020e+00
2.4616e-06	 1.0004e+00	 2.4616e-06	 1.0017e+00
2.4834e-06	 1.0004e+00	 2.4834e-06	 1.0018e+00
2.5988e-06	 1.0003e+00	 2.5988e-06	 1.0020e+00
2.6182e-06	 1.0007e+00	 2.6182e-06	 1.0018e+00
2.8248e-06	 1.0005e+00	 2.8248e-06	 1.0018e+00
2.8401e-06	 1.0007e+00	 2.8401e-06	 1.0018e+00
2.9568e-06	 1.0007e+00	 2.9568e-06	 1.0015e+00
2.9833e-06	 1.0006e+00	 2.9833e-06	 1.0017e+00
3.0137e-06	 1.0007e+00	 3.0137e-06	 1.0015e+00
3.0498e-06	 1.0007e+00	 3.0498e-06	 1.0018e+00
3.0568e-06	 1.0002e+00	 3.0568e-06	 1.0020e+00
3.1111e-06	 1.0007e+00	 3.1111e-06	 1.0017e+00
3.1400e-06	 1.0008e+00	 3.1400e-06	 1.0014e+00
3.1754e-06	 1.0002e+00	 3.1754e-06	 1.0020e+00
3.2074e-06	 1.0002e+00	 3.2074e-06	 1.0020e+00
3.2138e-06	 1.0008e+00	 3.2138e-06	 1.0015e+00
3.2545e-06	 1.0008e+00	 3.2545e-06	 1.0014e+00
3.2815e-06	 1.0008e+00	 3.2815e-06	 1.0014e+00
3.3114e-06	 1.0007e+00	 3.3114e-06	 1.0016e+00
3.3563e-06	 1.0002e+00	 3.3563e-06	 1.0024e+00
3.3664e-06	 1.0007e+00	 3.3664e-06	 1.0017e+00
3.3704e-06	 1.0008e+00	 3.3704e-06	 1.0014e+00
3.3805e-06	 1.0003e+00	 3.3805e-06	 1.0024e+00
3.4451e-06	 1.0005e+00	 3.4451e-06	 1.0020e+00
3.4705e-06	 1.0008e+00	 3.4705e-06	 1.0014e+00
3.4803e-06	 1.0008e+00	 3.4803e-06	 1.0015e+00
3.5372e-06	 1.0003e+00	 3.5372e-06	 1.0024e+00
3.5937e-06	 1.0002e+00	 3.5937e-06	 1.0020e+00
3.6413e-06	 1.0007e+00	 3.6413e-06	 1.0017e+00
3.6429e-06	 1.0005e+00	 3.6429e-06	 1.0018e+00
3.6471e-06	 1.0006e+00	 3.6471e-06	 1.0019e+00
3.6581e-06	 1.0008e+00	 3.6581e-06	 1.0014e+00
3.7428e-06	 1.0008e+00	 3.7428e-06	 1.0015e+00
3.7463e-06	 1.0006e+00	 3.7463e-06	 1.0016e+00
3.7733e-06	 1.0002e+00	 3.7733e-06	 1.0024e+00
3.7915e-06	 1.0001e+00	 3.7915e-06	 1.0023e+00
3.7960e-06	 1.0005e+00	 3.7960e-06	 1.0019e+00
3.8131e-06	 1.0005e+00	 3.8131e-06	 1.0020e+00
3.8202e-06	 1.0006e+00	 3.8202e-06	 1.0017e+00
3.8485e-06	 1.0002e+00	 3.8485e-06	 1.0024e+00
3.8494e-06	 1.0002e+00	 3.8494e-06	 1.0024e+00
3.8544e-06	 1.0003e+00	 3.8544e-06	 1.0024e+00
3.8553e-06	 1.0001e+00	 3.8553e-06	 1.0023e+00
3.8825e-06	 1.0008e+00	 3.8825e-06	 1.0014e+00
3.8925e-06	 1.0008e+00	 3.8925e-06	 1.0015e+00
3.9070e-06	 1.0001e+00	 3.9070e-06	 1.0023e+00
3.9115e-06	 1.0005e+00	 3.9115e-06	 1.0019e+00
3.9169e-06	 1.0002e+00	 3.9169e-06	 1.0023e+00
3.9180e-06	 1.0008e+00	 3.9180e-06	 1.0014e+00
3.9644e-06	 1.0008e+00	 3.9644e-06	 1.0016e+00
3.9875e-06	 1.0005e+00	 3.9875e-06	 1.0019e+00
4.0324e-06	 1.0004e+00	 4.0324e-06	 1.0020e+00
4.0396e-06	 1.0008e+00	 4.0396e-06	 1.0016e+00
