B_4K	rho_4K	B_40K	rho_40K	B_80K	rho_80K	B_S1_30K	rho_S1_30K
	 nan	4.764	1.0018	 4.8331e+00	 1.0004e+00	15.112	 1.0286e+00
	 nan	4.7683	1.0019	 4.8375e+00	 1.0004e+00	15.125	 1.0286e+00
	 nan	4.7726	1.0018	 4.8419e+00	 1.0004e+00	15.138	 1.0287e+00
	 nan	4.777	1.0018	 4.8464e+00	 1.0004e+00	15.151	 1.0287e+00
	 nan	4.7814	1.0018	 4.8508e+00	 1.0004e+00	15.164	 1.0288e+00
	 nan	4.7857	1.0018	 4.8552e+00	 1.0004e+00	15.177	 1.0289e+00
	 nan	4.7901	1.0018	 4.8596e+00	 1.0004e+00	15.19	 1.0289e+00
	 nan	4.7945	1.0017	 4.8641e+00	 1.0004e+00	15.203	 1.0290e+00
	 nan	4.7988	1.0017	 4.8685e+00	 1.0004e+00	15.216	 1.0289e+00
	 nan	4.8032	1.0017	 4.8730e+00	 1.0004e+00	15.229	 1.0290e+00
	 nan	4.8076	1.0017	 4.8774e+00	 1.0003e+00	15.242	 1.0290e+00
	 nan	4.812	1.0017	 4.8819e+00	 1.0003e+00	15.255	 1.0290e+00
	 nan	4.8163	1.0017	 4.8863e+00	 1.0003e+00	15.268	 1.0290e+00
	 nan	4.8207	1.0017	 4.8908e+00	 1.0003e+00	15.281	 1.0290e+00
	 nan	4.8251	1.0017	 4.8952e+00	 1.0003e+00	15.294	 1.0290e+00
	 nan	4.8295	1.0017	 4.8997e+00	 1.0003e+00	15.307	 1.0289e+00
	 nan	4.8339	1.0017	 4.9042e+00	 1.0003e+00	15.32	 1.0289e+00
	 nan	4.8383	1.0018	 4.9086e+00	 1.0003e+00	15.333	 1.0288e+00
	 nan	4.8427	1.0018	 4.9131e+00	 1.0003e+00	15.346	 1.0289e+00
	 nan	4.8471	1.0018	 4.9176e+00	 1.0003e+00	15.36	 1.0289e+00
	 nan	4.8515	1.0018	 4.9221e+00	 1.0003e+00	15.373	 1.0288e+00
	 nan	4.856	1.0018	 4.9266e+00	 1.0003e+00	15.386	 1.0289e+00
	 nan	4.8604	1.0018	 4.9311e+00	 1.0003e+00	15.399	 1.0288e+00
	 nan	4.8648	1.0018	 4.9356e+00	 1.0003e+00	15.412	 1.0289e+00
	 nan	4.8692	1.0019	 4.9401e+00	 1.0003e+00	15.425	 1.0289e+00
	 nan	4.8737	1.0019	 4.9446e+00	 1.0003e+00	15.438	 1.0289e+00
	 nan	4.8781	1.0019	 4.9491e+00	 1.0004e+00	15.452	 1.0290e+00
	 nan	4.8826	1.0019	 4.9536e+00	 1.0004e+00	15.465	 1.0290e+00
	 nan	4.887	1.0019	 4.9581e+00	 1.0004e+00	15.478	 1.0291e+00
	 nan	4.8914	1.0019	 4.9627e+00	 1.0004e+00	15.491	 1.0291e+00
	 nan	4.8959	1.0019	 4.9672e+00	 1.0004e+00	15.505	 1.0292e+00
	 nan	4.9004	1.002	 4.9718e+00	 1.0005e+00	15.518	 1.0292e+00
	 nan	4.9048	1.002	 4.9763e+00	 1.0005e+00	15.531	 1.0293e+00
	 nan	4.9093	1.002	 4.9808e+00	 1.0005e+00	15.544	 1.0293e+00
	 nan	4.9138	1.002	 4.9854e+00	 1.0006e+00	15.558	 1.0293e+00
	 nan	4.9182	1.002	 4.9899e+00	 1.0006e+00	15.571	 1.0294e+00
	 nan	4.9227	1.002	 4.9945e+00	 1.0006e+00	15.584	 1.0294e+00
	 nan	4.9272	1.002	 4.9991e+00	 1.0006e+00	15.598	 1.0295e+00
	 nan	4.9317	1.0021	 5.0036e+00	 1.0007e+00	15.611	 1.0294e+00
	 nan	4.9361	1.002	 5.0082e+00	 1.0007e+00	15.624	 1.0295e+00
	 nan	4.9406	1.0021	 5.0128e+00	 1.0007e+00	15.637	 1.0295e+00
	 nan	4.9451	1.0021	 5.0173e+00	 1.0007e+00	15.651	 1.0295e+00
	 nan	4.9497	1.0021	 5.0219e+00	 1.0008e+00	15.664	 1.0296e+00
	 nan	4.9542	1.0021	 5.0265e+00	 1.0008e+00	15.678	 1.0296e+00
	 nan	4.9587	1.0021	 5.0311e+00	 1.0008e+00	15.691	 1.0297e+00
	 nan	4.9632	1.0021	 5.0357e+00	 1.0008e+00	15.704	 1.0297e+00
	 nan	4.9677	1.0021	 5.0403e+00	 1.0008e+00	15.718	 1.0298e+00
	 nan	4.9722	1.0021	 5.0449e+00	 1.0008e+00	15.731	 1.0298e+00
	 nan	4.9768	1.0021	 5.0494e+00	 1.0008e+00	15.745	 1.0299e+00
	 nan	4.9813	1.0021	 5.0540e+00	 1.0008e+00	15.758	 1.0300e+00
	 nan	4.9858	1.0022	 5.0587e+00	 1.0008e+00	15.771	 1.0300e+00
	 nan	4.9904	1.0022	 5.0633e+00	 1.0008e+00	15.785	 1.0301e+00
	 nan	4.9949	1.0022	 5.0679e+00	 1.0008e+00	15.798	 1.0302e+00
	 nan	4.9995	1.0022	 5.0725e+00	 1.0008e+00	15.812	 1.0303e+00
	 nan	5.004	1.0023	 5.0771e+00	 1.0008e+00	15.825	 1.0304e+00
	 nan	5.0085	1.0023	 5.0817e+00	 1.0008e+00	15.839	 1.0305e+00
	 nan	5.0131	1.0023	 5.0864e+00	 1.0008e+00	15.852	 1.0306e+00
	 nan	5.0177	1.0023	 5.0910e+00	 1.0008e+00	15.866	 1.0306e+00
	 nan	5.0222	1.0023	 5.0956e+00	 1.0007e+00	15.879	 1.0308e+00
	 nan	5.0268	1.0023	 5.1003e+00	 1.0007e+00	15.893	 1.0308e+00
	 nan	5.0314	1.0023	 5.1049e+00	 1.0007e+00	15.906	 1.0310e+00
	 nan	5.036	1.0024	 5.1096e+00	 1.0007e+00	15.92	 1.0311e+00
	 nan	5.0405	1.0024	 5.1142e+00	 1.0007e+00	15.933	 1.0312e+00
	 nan	5.0451	1.0024	 5.1189e+00	 1.0006e+00	15.947	 1.0313e+00
	 nan	5.0497	1.0024	 5.1235e+00	 1.0006e+00	15.961	 1.0314e+00
	 nan	5.0543	1.0024	 5.1282e+00	 1.0006e+00	15.974	 1.0315e+00
	 nan	5.0589	1.0024	 5.1329e+00	 1.0005e+00	15.988	 1.0315e+00
	 nan	5.0635	1.0024	 5.1376e+00	 1.0005e+00	16.001	 1.0317e+00
	 nan	5.0681	1.0024	 5.1422e+00	 1.0005e+00	16.015	 1.0317e+00
	 nan	5.0727	1.0025	 5.1469e+00	 1.0004e+00	16.029	 1.0318e+00
	 nan	5.0774	1.0025	 5.1516e+00	 1.0004e+00	16.042	 1.0319e+00
	 nan	5.082	1.0025	 5.1563e+00	 1.0004e+00	16.056	 1.0319e+00
	 nan	5.0866	1.0025	 5.1610e+00	 1.0003e+00	16.07	 1.0321e+00
	 nan	5.0912	1.0025	 5.1657e+00	 1.0003e+00	16.083	 1.0320e+00
	 nan	5.0958	1.0025	 5.1704e+00	 1.0003e+00	16.097	 1.0322e+00
	 nan	5.1005	1.0025	 5.1751e+00	 1.0002e+00	16.111	 1.0321e+00
	 nan	5.1051	1.0025	 5.1799e+00	 1.0002e+00	16.124	 1.0322e+00
	 nan	5.1098	1.0025	 5.1846e+00	 1.0002e+00	16.138	 1.0323e+00
	 nan	5.1144	1.0026	 5.1893e+00	 1.0001e+00	16.152	 1.0323e+00
	 nan	5.119	1.0025	 5.1940e+00	 1.0001e+00	16.166	 1.0324e+00
	 nan	5.1237	1.0026	 5.1988e+00	 1.0001e+00	16.179	 1.0323e+00
	 nan	5.1284	1.0025	 5.2035e+00	 1.0000e+00	16.193	 1.0324e+00
	 nan	5.133	1.0026	 5.2082e+00	 1.0000e+00	16.207	 1.0323e+00
	 nan	5.1377	1.0026	 5.2130e+00	 9.9998e-01	16.221	 1.0323e+00
	 nan	5.1424	1.0026	 5.2177e+00	 9.9996e-01	16.234	 1.0323e+00
	 nan	5.147	1.0026	 5.2225e+00	 9.9994e-01	16.248	 1.0322e+00
	 nan	5.1517	1.0025	 5.2272e+00	 9.9991e-01	16.262	 1.0322e+00
	 nan	5.1564	1.0026	 5.2320e+00	 9.9990e-01	16.276	 1.0321e+00
	 nan	5.1611	1.0025	 5.2367e+00	 9.9988e-01	16.29	 1.0321e+00
	 nan	5.1658	1.0026	 5.2415e+00	 9.9988e-01	16.303	 1.0320e+00
	 nan	5.1705	1.0026	 5.2463e+00	 9.9987e-01	16.317	 1.0320e+00
	 nan	5.1752	1.0026	 5.2511e+00	 9.9987e-01	16.331	 1.0319e+00
	 nan	5.1799	1.0026	 5.2558e+00	 9.9987e-01	16.345	 1.0318e+00
	 nan	5.1846	1.0025	 5.2606e+00	 9.9988e-01	16.359	 1.0317e+00
	 nan	5.1893	1.0026	 5.2654e+00	 9.9990e-01	16.373	 1.0316e+00
	 nan	5.194	1.0025	 5.2702e+00	 9.9990e-01	16.387	 1.0316e+00
	 nan	5.1987	1.0025	 5.2750e+00	 9.9994e-01	16.401	 1.0315e+00
	 nan	5.2035	1.0025	 5.2798e+00	 9.9994e-01	16.415	 1.0315e+00
	 nan	5.2082	1.0025	 5.2846e+00	 9.9997e-01	16.428	 1.0315e+00
	 nan	5.2129	1.0025	 5.2894e+00	 9.9999e-01	16.442	 1.0315e+00
	 nan	5.2177	1.0024	 5.2942e+00	 1.0000e+00	16.456	 1.0315e+00
	 nan	5.2224	1.0024	 5.2990e+00	 1.0000e+00	16.47	 1.0315e+00
	 nan	5.2271	1.0024	 5.3038e+00	 1.0000e+00	16.484	 1.0316e+00
	 nan	5.2319	1.0024	 5.3087e+00	 1.0001e+00	16.498	 1.0316e+00
	 nan	5.2366	1.0024	 5.3135e+00	 1.0001e+00	16.512	 1.0317e+00
	 nan	5.2414	1.0024	 5.3183e+00	 1.0001e+00	16.526	 1.0317e+00
	 nan	5.2462	1.0024	 5.3232e+00	 1.0001e+00	16.54	 1.0318e+00
	 nan	5.2509	1.0023	 5.3280e+00	 1.0001e+00	16.554	 1.0319e+00
	 nan	5.2557	1.0024	 5.3329e+00	 1.0002e+00	16.569	 1.0319e+00
	 nan	5.2604	1.0023	 5.3377e+00	 1.0002e+00	16.582	 1.0320e+00
	 nan	5.2652	1.0024	 5.3426e+00	 1.0002e+00	16.597	 1.0320e+00
	 nan	5.27	1.0023	 5.3475e+00	 1.0002e+00	16.611	 1.0322e+00
	 nan	5.2748	1.0023	 5.3523e+00	 1.0002e+00	16.625	 1.0322e+00
	 nan	5.2796	1.0023	 5.3572e+00	 1.0002e+00	16.639	 1.0323e+00
	 nan	5.2844	1.0023	 5.3621e+00	 1.0002e+00	16.653	 1.0325e+00
	 nan	5.2892	1.0023	 5.3669e+00	 1.0002e+00	16.667	 1.0325e+00
	 nan	5.294	1.0023	 5.3718e+00	 1.0002e+00	16.681	 1.0327e+00
	 nan	5.2988	1.0023	 5.3767e+00	 1.0003e+00	16.695	 1.0328e+00
	 nan	5.3036	1.0023	 5.3816e+00	 1.0003e+00	16.709	 1.0330e+00
	 nan	5.3084	1.0023	 5.3865e+00	 1.0003e+00	16.724	 1.0331e+00
	 nan	5.3132	1.0023	 5.3914e+00	 1.0003e+00	16.738	 1.0332e+00
	 nan	5.318	1.0023	 5.3963e+00	 1.0003e+00	16.752	 1.0334e+00
	 nan	5.3229	1.0023	 5.4012e+00	 1.0003e+00	16.766	 1.0335e+00
	 nan	5.3277	1.0023	 5.4061e+00	 1.0003e+00	16.78	 1.0337e+00
	 nan	5.3325	1.0024	 5.4110e+00	 1.0003e+00	16.795	 1.0337e+00
	 nan	5.3374	1.0023	 5.4159e+00	 1.0004e+00	16.809	 1.0339e+00
	 nan	5.3422	1.0024	 5.4209e+00	 1.0004e+00	16.823	 1.0340e+00
	 nan	5.3471	1.0024	 5.4258e+00	 1.0004e+00	16.837	 1.0341e+00
	 nan	5.3519	1.0024	 5.4307e+00	 1.0004e+00	16.852	 1.0342e+00
	 nan	5.3568	1.0024	 5.4357e+00	 1.0004e+00	16.866	 1.0342e+00
	 nan	5.3617	1.0024	 5.4406e+00	 1.0004e+00	16.88	 1.0344e+00
	 nan	5.3665	1.0024	 5.4455e+00	 1.0005e+00	16.894	 1.0344e+00
	 nan	5.3714	1.0024	 5.4505e+00	 1.0005e+00	16.909	 1.0345e+00
	 nan	5.3763	1.0024	 5.4554e+00	 1.0005e+00	16.923	 1.0345e+00
	 nan	5.3811	1.0024	 5.4604e+00	 1.0005e+00	16.937	 1.0345e+00
	 nan	5.386	1.0024	 5.4654e+00	 1.0005e+00	16.952	 1.0345e+00
	 nan	5.3909	1.0024	 5.4703e+00	 1.0005e+00	16.966	 1.0345e+00
	 nan	5.3958	1.0024	 5.4753e+00	 1.0005e+00	16.98	 1.0346e+00
	 nan	5.4007	1.0024	 5.4803e+00	 1.0005e+00	16.995	 1.0345e+00
	 nan	5.4056	1.0024	 5.4852e+00	 1.0005e+00	17.009	 1.0346e+00
	 nan	5.4105	1.0024	 5.4902e+00	 1.0005e+00	17.023	 1.0346e+00
	 nan	5.4154	1.0024	 5.4952e+00	 1.0005e+00	17.038	 1.0347e+00
	 nan	5.4203	1.0024	 5.5002e+00	 1.0005e+00	17.052	 1.0347e+00
	 nan	5.4252	1.0024	 5.5052e+00	 1.0005e+00	17.067	 1.0347e+00
	 nan	5.4302	1.0024	 5.5102e+00	 1.0005e+00	17.081	 1.0348e+00
	 nan	5.4351	1.0024	 5.5152e+00	 1.0005e+00	17.096	 1.0348e+00
	 nan	5.44	1.0024	 5.5202e+00	 1.0005e+00	17.11	 1.0349e+00
	 nan	5.4449	1.0025	 5.5252e+00	 1.0005e+00	17.124	 1.0349e+00
	 nan	5.4499	1.0025	 5.5302e+00	 1.0005e+00	17.139	 1.0350e+00
	 nan	5.4548	1.0025	 5.5352e+00	 1.0005e+00	17.153	 1.0351e+00
	 nan	5.4598	1.0025	 5.5403e+00	 1.0005e+00	17.168	 1.0351e+00
	 nan	5.4647	1.0025	 5.5453e+00	 1.0005e+00	17.182	 1.0352e+00
	 nan	5.4697	1.0025	 5.5503e+00	 1.0005e+00	17.197	 1.0352e+00
	 nan	5.4746	1.0025	 5.5554e+00	 1.0005e+00	17.211	 1.0353e+00
	 nan	5.4796	1.0025	 5.5604e+00	 1.0005e+00	17.226	 1.0353e+00
	 nan	5.4846	1.0025	 5.5655e+00	 1.0005e+00	17.24	 1.0354e+00
	 nan	5.4895	1.0025	 5.5705e+00	 1.0005e+00	17.255	 1.0354e+00
	 nan	5.4945	1.0025	 5.5756e+00	 1.0006e+00	17.27	 1.0354e+00
	 nan	5.4995	1.0024	 5.5806e+00	 1.0006e+00	17.284	 1.0355e+00
	 nan	5.5045	1.0025	 5.5857e+00	 1.0006e+00	17.299	 1.0354e+00
	 nan	5.5095	1.0024	 5.5908e+00	 1.0006e+00	17.313	 1.0355e+00
	 nan	5.5145	1.0024	 5.5959e+00	 1.0006e+00	17.328	 1.0354e+00
	 nan	5.5195	1.0024	 5.6010e+00	 1.0006e+00	17.343	 1.0355e+00
	 nan	5.5245	1.0024	 5.6060e+00	 1.0007e+00	17.357	 1.0355e+00
	 nan	5.5295	1.0024	 5.6111e+00	 1.0007e+00	17.372	 1.0355e+00
	 nan	5.5345	1.0024	 5.6162e+00	 1.0007e+00	17.386	 1.0356e+00
	 nan	5.5395	1.0025	 5.6213e+00	 1.0007e+00	17.401	 1.0356e+00
	 nan	5.5445	1.0025	 5.6265e+00	 1.0007e+00	17.416	 1.0357e+00
	 nan	5.5495	1.0025	 5.6316e+00	 1.0008e+00	17.43	 1.0356e+00
	 nan	5.5546	1.0026	 5.6367e+00	 1.0008e+00	17.445	 1.0357e+00
	 nan	5.5596	1.0026	 5.6418e+00	 1.0008e+00	17.46	 1.0357e+00
	 nan	5.5646	1.0027	 5.6469e+00	 1.0008e+00	17.475	 1.0358e+00
	 nan	5.5697	1.0027	 5.6520e+00	 1.0009e+00	17.489	 1.0358e+00
	 nan	5.5747	1.0028	 5.6572e+00	 1.0009e+00	17.504	 1.0358e+00
	 nan	5.5798	1.0028	 5.6623e+00	 1.0009e+00	17.519	 1.0359e+00
	 nan	5.5848	1.0029	 5.6674e+00	 1.0009e+00	17.534	 1.0358e+00
	 nan	5.5899	1.003	 5.6726e+00	 1.0009e+00	17.548	 1.0359e+00
	 nan	5.595	1.0031	 5.6777e+00	 1.0010e+00	17.563	 1.0359e+00
	 nan	5.6	1.0031	 5.6829e+00	 1.0010e+00	17.578	 1.0359e+00
	 nan	5.6051	1.0032	 5.6880e+00	 1.0010e+00	17.593	 1.0360e+00
	 nan	5.6102	1.0033	 5.6932e+00	 1.0010e+00	17.608	 1.0359e+00
	 nan	5.6153	1.0033	 5.6984e+00	 1.0010e+00	17.622	 1.0361e+00
	 nan	5.6204	1.0034	 5.7035e+00	 1.0010e+00	17.637	 1.0360e+00
	 nan	5.6254	1.0034	 5.7087e+00	 1.0010e+00	17.652	 1.0362e+00
	 nan	5.6305	1.0034	 5.7139e+00	 1.0010e+00	17.667	 1.0362e+00
	 nan	5.6356	1.0034	 5.7191e+00	 1.0009e+00	17.682	 1.0362e+00
	 nan	5.6407	1.0033	 5.7242e+00	 1.0009e+00	17.697	 1.0363e+00
	 nan	5.6459	1.0033	 5.7294e+00	 1.0009e+00	17.712	 1.0363e+00
	 nan	5.651	1.0033	 5.7346e+00	 1.0009e+00	17.726	 1.0365e+00
	 nan	5.6561	1.0033	 5.7398e+00	 1.0009e+00	17.741	 1.0365e+00
	 nan	5.6612	1.0032	 5.7450e+00	 1.0008e+00	17.756	 1.0366e+00
	 nan	5.6663	1.0031	 5.7502e+00	 1.0008e+00	17.771	 1.0367e+00
	 nan	5.6715	1.0031	 5.7554e+00	 1.0008e+00	17.786	 1.0368e+00
	 nan	5.6766	1.003	 5.7607e+00	 1.0008e+00	17.801	 1.0369e+00
	 nan	5.6817	1.003	 5.7659e+00	 1.0008e+00	17.816	 1.0369e+00
	 nan	5.6869	1.003	 5.7711e+00	 1.0007e+00	17.831	 1.0370e+00
	 nan	5.692	1.003	 5.7763e+00	 1.0007e+00	17.846	 1.0369e+00
	 nan	5.6972	1.0029	 5.7816e+00	 1.0007e+00	17.861	 1.0370e+00
	 nan	5.7023	1.0029	 5.7868e+00	 1.0006e+00	17.876	 1.0370e+00
	 nan	5.7075	1.0029	 5.7921e+00	 1.0006e+00	17.891	 1.0370e+00
	 nan	5.7127	1.0029	 5.7973e+00	 1.0006e+00	17.906	 1.0370e+00
	 nan	5.7178	1.0029	 5.8026e+00	 1.0006e+00	17.921	 1.0370e+00
	 nan	5.723	1.0029	 5.8079e+00	 1.0006e+00	17.936	 1.0370e+00
	 nan	5.7282	1.0029	 5.8131e+00	 1.0006e+00	17.951	 1.0369e+00
	 nan	5.7334	1.0029	 5.8184e+00	 1.0005e+00	17.966	 1.0370e+00
	 nan	5.7386	1.003	 5.8237e+00	 1.0005e+00	17.981	 1.0369e+00
	 nan	5.7437	1.003	 5.8289e+00	 1.0005e+00	17.997	 1.0369e+00
	 nan	5.7489	1.003	 5.8342e+00	 1.0005e+00	18.012	 1.0369e+00
	 nan	5.7541	1.003	 5.8395e+00	 1.0005e+00	18.027	 1.0369e+00
	 nan	5.7594	1.003	 5.8448e+00	 1.0005e+00	18.042	 1.0370e+00
	 nan	5.7646	1.0031	 5.8501e+00	 1.0005e+00	18.057	 1.0369e+00
	 nan	5.7698	1.0031	 5.8554e+00	 1.0005e+00	18.072	 1.0370e+00
	 nan	5.775	1.0031	 5.8607e+00	 1.0005e+00	18.087	 1.0370e+00
	 nan	5.7802	1.0031	 5.8660e+00	 1.0005e+00	18.102	 1.0371e+00
	 nan	5.7854	1.0032	 5.8713e+00	 1.0005e+00	18.118	 1.0372e+00
	 nan	5.7907	1.0032	 5.8767e+00	 1.0005e+00	18.133	 1.0372e+00
	 nan	5.7959	1.0032	 5.8820e+00	 1.0005e+00	18.148	 1.0374e+00
	 nan	5.8012	1.0032	 5.8873e+00	 1.0005e+00	18.163	 1.0374e+00
	 nan	5.8064	1.0032	 5.8926e+00	 1.0005e+00	18.179	 1.0376e+00
	 nan	5.8117	1.0032	 5.8980e+00	 1.0005e+00	18.194	 1.0376e+00
	 nan	5.8169	1.0032	 5.9033e+00	 1.0005e+00	18.209	 1.0377e+00
	 nan	5.8222	1.0031	 5.9087e+00	 1.0005e+00	18.224	 1.0378e+00
	 nan	5.8274	1.0031	 5.9140e+00	 1.0005e+00	18.24	 1.0379e+00
	 nan	5.8327	1.0031	 5.9194e+00	 1.0005e+00	18.255	 1.0380e+00
	 nan	5.838	1.0031	 5.9247e+00	 1.0006e+00	18.27	 1.0380e+00
	 nan	5.8433	1.003	 5.9301e+00	 1.0006e+00	18.285	 1.0382e+00
	 nan	5.8486	1.003	 5.9355e+00	 1.0006e+00	18.301	 1.0382e+00
	 nan	5.8538	1.003	 5.9408e+00	 1.0006e+00	18.316	 1.0384e+00
	 nan	5.8591	1.0029	 5.9462e+00	 1.0006e+00	18.332	 1.0384e+00
	 nan	5.8644	1.0029	 5.9516e+00	 1.0006e+00	18.347	 1.0385e+00
	 nan	5.8697	1.0028	 5.9570e+00	 1.0007e+00	18.362	 1.0386e+00
	 nan	5.875	1.0028	 5.9624e+00	 1.0007e+00	18.378	 1.0386e+00
	 nan	5.8804	1.0028	 5.9678e+00	 1.0007e+00	18.393	 1.0388e+00
	 nan	5.8857	1.0028	 5.9732e+00	 1.0007e+00	18.409	 1.0388e+00
	 nan	5.891	1.0027	 5.9786e+00	 1.0007e+00	18.424	 1.0389e+00
	 nan	5.8963	1.0027	 5.9840e+00	 1.0007e+00	18.439	 1.0389e+00
	 nan	5.9016	1.0027	 5.9894e+00	 1.0007e+00	18.455	 1.0389e+00
	 nan	5.907	1.0026	 5.9948e+00	 1.0006e+00	18.47	 1.0390e+00
	 nan	5.9123	1.0026	 6.0003e+00	 1.0006e+00	18.486	 1.0390e+00
	 nan	5.9176	1.0026	 6.0057e+00	 1.0006e+00	18.501	 1.0391e+00
	 nan	5.923	1.0026	 6.0112e+00	 1.0006e+00	18.517	 1.0390e+00
	 nan	5.9283	1.0025	 6.0166e+00	 1.0005e+00	18.532	 1.0391e+00
	 nan	5.9337	1.0025	 6.0221e+00	 1.0005e+00	18.547	 1.0391e+00
	 nan	5.939	1.0025	 6.0275e+00	 1.0005e+00	18.563	 1.0391e+00
	 nan	5.9444	1.0025	 6.0330e+00	 1.0005e+00	18.579	 1.0391e+00
	 nan	5.9498	1.0025	 6.0384e+00	 1.0004e+00	18.594	 1.0390e+00
	 nan	5.9551	1.0024	 6.0439e+00	 1.0004e+00	18.61	 1.0391e+00
	 nan	5.9605	1.0024	 6.0494e+00	 1.0004e+00	18.625	 1.0390e+00
	 nan	5.9659	1.0024	 6.0549e+00	 1.0004e+00	18.641	 1.0391e+00
	 nan	5.9713	1.0024	 6.0603e+00	 1.0004e+00	18.656	 1.0390e+00
	 nan	5.9767	1.0024	 6.0658e+00	 1.0004e+00	18.672	 1.0390e+00
	 nan	5.9821	1.0024	 6.0713e+00	 1.0003e+00	18.688	 1.0390e+00
	 nan	5.9875	1.0025	 6.0768e+00	 1.0003e+00	18.703	 1.0390e+00
	 nan	5.9929	1.0025	 6.0823e+00	 1.0003e+00	18.719	 1.0391e+00
	 nan	5.9983	1.0025	 6.0878e+00	 1.0003e+00	18.735	 1.0390e+00
	 nan	6.0037	1.0025	 6.0933e+00	 1.0003e+00	18.75	 1.0392e+00
	 nan	6.0092	1.0025	 6.0988e+00	 1.0003e+00	18.766	 1.0392e+00
	 nan	6.0146	1.0026	 6.1043e+00	 1.0003e+00	18.781	 1.0392e+00
	 nan	6.02	1.0026	 6.1099e+00	 1.0004e+00	18.797	 1.0393e+00
	 nan	6.0255	1.0026	 6.1154e+00	 1.0004e+00	18.813	 1.0393e+00
	 nan	6.0309	1.0026	 6.1209e+00	 1.0004e+00	18.828	 1.0395e+00
	 nan	6.0364	1.0027	 6.1265e+00	 1.0004e+00	18.844	 1.0395e+00
	 nan	6.0418	1.0027	 6.1320e+00	 1.0004e+00	18.86	 1.0397e+00
	 nan	6.0473	1.0027	 6.1375e+00	 1.0004e+00	18.876	 1.0397e+00
	 nan	6.0527	1.0027	 6.1431e+00	 1.0004e+00	18.892	 1.0398e+00
	 nan	6.0582	1.0027	 6.1486e+00	 1.0004e+00	18.907	 1.0399e+00
	 nan	6.0637	1.0027	 6.1542e+00	 1.0004e+00	18.923	 1.0400e+00
	 nan	6.0691	1.0026	 6.1598e+00	 1.0004e+00	18.939	 1.0401e+00
	 nan	6.0746	1.0027	 6.1653e+00	 1.0004e+00	18.955	 1.0401e+00
	 nan	6.0801	1.0026	 6.1709e+00	 1.0004e+00	18.97	 1.0403e+00
	 nan	6.0856	1.0027	 6.1765e+00	 1.0004e+00	18.986	 1.0403e+00
	 nan	6.0911	1.0026	 6.1821e+00	 1.0004e+00	19.002	 1.0404e+00
	 nan	6.0966	1.0026	 6.1876e+00	 1.0004e+00	19.018	 1.0405e+00
	 nan	6.1021	1.0027	 6.1932e+00	 1.0004e+00	19.034	 1.0405e+00
	 nan	6.1076	1.0027	 6.1988e+00	 1.0004e+00	19.05	 1.0406e+00
	 nan	6.1131	1.0027	 6.2044e+00	 1.0004e+00	19.066	 1.0405e+00
	 nan	6.1186	1.0027	 6.2100e+00	 1.0004e+00	19.081	 1.0406e+00
	 nan	6.1241	1.0027	 6.2157e+00	 1.0005e+00	19.097	 1.0405e+00
	 nan	6.1296	1.0027	 6.2213e+00	 1.0005e+00	19.113	 1.0406e+00
	 nan	6.1352	1.0027	 6.2269e+00	 1.0005e+00	19.129	 1.0405e+00
	 nan	6.1407	1.0028	 6.2325e+00	 1.0005e+00	19.145	 1.0405e+00
	 nan	6.1462	1.0028	 6.2382e+00	 1.0005e+00	19.161	 1.0405e+00
	 nan	6.1518	1.0028	 6.2438e+00	 1.0005e+00	19.177	 1.0404e+00
	 nan	6.1573	1.0028	 6.2494e+00	 1.0005e+00	19.193	 1.0405e+00
	 nan	6.1629	1.0029	 6.2551e+00	 1.0005e+00	19.209	 1.0404e+00
	 nan	6.1685	1.0029	 6.2607e+00	 1.0005e+00	19.225	 1.0405e+00
	 nan	6.174	1.0029	 6.2664e+00	 1.0005e+00	19.241	 1.0405e+00
	 nan	6.1796	1.0029	 6.2721e+00	 1.0005e+00	19.257	 1.0405e+00
	 nan	6.1852	1.0029	 6.2777e+00	 1.0005e+00	19.273	 1.0405e+00
	 nan	6.1908	1.003	 6.2834e+00	 1.0005e+00	19.289	 1.0405e+00
	 nan	6.1964	1.003	 6.2890e+00	 1.0005e+00	19.305	 1.0407e+00
	 nan	6.202	1.0031	 6.2947e+00	 1.0006e+00	19.321	 1.0407e+00
	 nan	6.2076	1.0031	 6.3004e+00	 1.0006e+00	19.337	 1.0408e+00
	 nan	6.2131	1.0031	 6.3061e+00	 1.0006e+00	19.353	 1.0409e+00
	 nan	6.2188	1.0031	 6.3118e+00	 1.0006e+00	19.369	 1.0409e+00
	 nan	6.2244	1.0031	 6.3175e+00	 1.0007e+00	19.385	 1.0411e+00
	 nan	6.23	1.0032	 6.3232e+00	 1.0007e+00	19.401	 1.0411e+00
	 nan	6.2356	1.0032	 6.3289e+00	 1.0007e+00	19.418	 1.0414e+00
	 nan	6.2412	1.0033	 6.3347e+00	 1.0007e+00	19.434	 1.0414e+00
	 nan	6.2468	1.0033	 6.3404e+00	 1.0007e+00	19.45	 1.0416e+00
	 nan	6.2525	1.0033	 6.3461e+00	 1.0008e+00	19.466	 1.0417e+00
	 nan	6.2581	1.0034	 6.3519e+00	 1.0008e+00	19.482	 1.0419e+00
	 nan	6.2637	1.0034	 6.3576e+00	 1.0008e+00	19.498	 1.0420e+00
	 nan	6.2694	1.0035	 6.3634e+00	 1.0008e+00	19.515	 1.0421e+00
