B_4K	rho_4K	B_40K	rho_40K	B_80K	rho_80K	B_Nd_30K	rho_Nd_30K
	 nan	28.92	1.021	 3.3603e+01	 1.0071e+00	 9.2878e-01	 9.9967e-01
	 nan	28.93	1.0209	 3.3618e+01	 1.0071e+00	 9.2807e-01	 1.0006e+00
	 nan	28.939	1.021	 3.3633e+01	 1.0071e+00	 9.2737e-01	 9.9963e-01
	 nan	28.949	1.0213	 3.3648e+01	 1.0071e+00	 9.2666e-01	 1.0011e+00
	 nan	28.959	1.0216	 3.3663e+01	 1.0071e+00	 9.2595e-01	 9.9989e-01
	 nan	28.968	1.0217	 3.3678e+01	 1.0071e+00	 9.2525e-01	 1.0007e+00
	 nan	28.978	1.0216	 3.3693e+01	 1.0071e+00	 9.2455e-01	 1.0003e+00
	 nan	28.988	1.0211	 3.3708e+01	 1.0071e+00	 9.2384e-01	 1.0006e+00
	 nan	28.997	1.0207	 3.3723e+01	 1.0071e+00	 9.2314e-01	 1.0003e+00
	 nan	29.007	1.0202	 3.3738e+01	 1.0071e+00	 9.2243e-01	 9.9937e-01
	 nan	29.017	1.0201	 3.3753e+01	 1.0071e+00	 9.2173e-01	 1.0004e+00
	 nan	29.027	1.0202	 3.3768e+01	 1.0071e+00	 9.2103e-01	 9.9893e-01
	 nan	29.036	1.0205	 3.3783e+01	 1.0071e+00	 9.2032e-01	 1.0005e+00
	 nan	29.046	1.021	 3.3798e+01	 1.0071e+00	 9.1962e-01	 9.9959e-01
	 nan	29.056	1.0212	 3.3813e+01	 1.0071e+00	 9.1892e-01	 1.0010e+00
	 nan	29.066	1.0212	 3.3829e+01	 1.0071e+00	 9.1822e-01	 1.0006e+00
	 nan	29.076	1.021	 3.3844e+01	 1.0071e+00	 9.1751e-01	 9.9981e-01
	 nan	29.085	1.0207	 3.3859e+01	 1.0071e+00	 9.1681e-01	 1.0003e+00
	 nan	29.095	1.0205	 3.3874e+01	 1.0071e+00	 9.1611e-01	 9.9908e-01
	 nan	29.105	1.0205	 3.3889e+01	 1.0071e+00	 9.1541e-01	 1.0002e+00
	 nan	29.115	1.0209	 3.3905e+01	 1.0071e+00	 9.1471e-01	 9.9930e-01
	 nan	29.125	1.0214	 3.3920e+01	 1.0070e+00	 9.1401e-01	 1.0005e+00
	 nan	29.135	1.0219	 3.3935e+01	 1.0070e+00	 9.1331e-01	 9.9959e-01
	 nan	29.145	1.0223	 3.3950e+01	 1.0070e+00	 9.1261e-01	 1.0004e+00
	 nan	29.155	1.0224	 3.3966e+01	 1.0070e+00	 9.1192e-01	 9.9978e-01
	 nan	29.165	1.0223	 3.3981e+01	 1.0070e+00	 9.1122e-01	 9.9989e-01
	 nan	29.175	1.022	 3.3996e+01	 1.0070e+00	 9.1053e-01	 1.0012e+00
	 nan	29.185	1.0219	 3.4012e+01	 1.0069e+00	 9.0984e-01	 1.0002e+00
	 nan	29.195	1.022	 3.4027e+01	 1.0069e+00	 9.0914e-01	 1.0012e+00
	 nan	29.204	1.0223	 3.4042e+01	 1.0069e+00	 9.0844e-01	 9.9904e-01
	 nan	29.214	1.0229	 3.4058e+01	 1.0069e+00	 9.0775e-01	 9.9959e-01
	 nan	29.224	1.0233	 3.4073e+01	 1.0069e+00	 9.0706e-01	 9.9955e-01
	 nan	29.234	1.0237	 3.4089e+01	 1.0068e+00	 9.0636e-01	 1.0007e+00
	 nan	29.245	1.0237	 3.4104e+01	 1.0068e+00	 9.0567e-01	 1.0005e+00
	 nan	29.255	1.0234	 3.4120e+01	 1.0068e+00	 9.0498e-01	 9.9937e-01
	 nan	29.265	1.0231	 3.4135e+01	 1.0068e+00	 9.0429e-01	 1.0001e+00
	 nan	29.275	1.0227	 3.4150e+01	 1.0068e+00	 9.0360e-01	 9.9919e-01
	 nan	29.285	1.0226	 3.4166e+01	 1.0067e+00	 9.0291e-01	 1.0007e+00
	 nan	29.295	1.0227	 3.4181e+01	 1.0067e+00	 9.0222e-01	 9.9959e-01
	 nan	29.305	1.023	 3.4197e+01	 1.0067e+00	 9.0153e-01	 1.0004e+00
	 nan	29.315	1.0232	 3.4213e+01	 1.0067e+00	 9.0084e-01	 9.9996e-01
	 nan	29.325	1.0232	 3.4228e+01	 1.0067e+00	 9.0015e-01	 1.0004e+00
	 nan	29.335	1.023	 3.4244e+01	 1.0067e+00	 8.9946e-01	 1.0008e+00
	 nan	29.345	1.0225	 3.4259e+01	 1.0067e+00	 8.9877e-01	 9.9937e-01
	 nan	29.356	1.022	 3.4275e+01	 1.0067e+00	 8.9808e-01	 1.0009e+00
	 nan	29.366	1.0215	 3.4290e+01	 1.0067e+00	 8.9740e-01	 9.9989e-01
	 nan	29.376	1.0212	 3.4306e+01	 1.0067e+00	 8.9670e-01	 1.0004e+00
	 nan	29.386	1.0212	 3.4322e+01	 1.0067e+00	 8.9601e-01	 9.9915e-01
	 nan	29.396	1.0213	 3.4337e+01	 1.0067e+00	 8.9532e-01	 1.0001e+00
	 nan	29.407	1.0216	 3.4353e+01	 1.0067e+00	 8.9463e-01	 9.9944e-01
	 nan	29.417	1.0216	 3.4369e+01	 1.0067e+00	 8.9394e-01	 9.9952e-01
	 nan	29.427	1.0213	 3.4384e+01	 1.0067e+00	 8.9324e-01	 1.0003e+00
	 nan	29.437	1.0209	 3.4400e+01	 1.0067e+00	 8.9255e-01	 9.9952e-01
	 nan	29.448	1.0203	 3.4416e+01	 1.0067e+00	 8.9187e-01	 1.0010e+00
	 nan	29.458	1.0199	 3.4432e+01	 1.0067e+00	 8.9119e-01	 9.9967e-01
	 nan	29.468	1.0197	 3.4447e+01	 1.0067e+00	 8.9050e-01	 1.0002e+00
	 nan	29.479	1.0198	 3.4463e+01	 1.0067e+00	 8.8982e-01	 9.9959e-01
	 nan	29.489	1.0202	 3.4479e+01	 1.0067e+00	 8.8914e-01	 1.0007e+00
	 nan	29.499	1.0205	 3.4495e+01	 1.0068e+00	 8.8845e-01	 1.0002e+00
	 nan	29.51	1.0207	 3.4511e+01	 1.0068e+00	 8.8777e-01	 9.9952e-01
	 nan	29.52	1.0206	 3.4527e+01	 1.0068e+00	 8.8709e-01	 1.0003e+00
	 nan	29.53	1.0203	 3.4542e+01	 1.0068e+00	 8.8641e-01	 9.9959e-01
	 nan	29.541	1.02	 3.4558e+01	 1.0069e+00	 8.8573e-01	 1.0007e+00
	 nan	29.551	1.0197	 3.4574e+01	 1.0069e+00	 8.8505e-01	 9.9915e-01
	 nan	29.562	1.0198	 3.4590e+01	 1.0069e+00	 8.8437e-01	 1.0007e+00
	 nan	29.572	1.02	 3.4606e+01	 1.0069e+00	 8.8369e-01	 9.9985e-01
	 nan	29.583	1.0205	 3.4622e+01	 1.0069e+00	 8.8301e-01	 9.9974e-01
	 nan	29.593	1.021	 3.4638e+01	 1.0070e+00	 8.8233e-01	 9.9981e-01
	 nan	29.603	1.0212	 3.4654e+01	 1.0070e+00	 8.8165e-01	 9.9955e-01
	 nan	29.614	1.0213	 3.4670e+01	 1.0070e+00	 8.8097e-01	 1.0006e+00
	 nan	29.625	1.021	 3.4686e+01	 1.0070e+00	 8.8029e-01	 9.9944e-01
	 nan	29.635	1.0207	 3.4702e+01	 1.0071e+00	 8.7961e-01	 1.0008e+00
	 nan	29.646	1.0204	 3.4718e+01	 1.0071e+00	 8.7894e-01	 9.9959e-01
	 nan	29.656	1.0205	 3.4734e+01	 1.0071e+00	 8.7826e-01	 1.0003e+00
	 nan	29.667	1.0207	 3.4750e+01	 1.0071e+00	 8.7758e-01	 9.9985e-01
	 nan	29.677	1.0211	 3.4766e+01	 1.0072e+00	 8.7691e-01	 1.0000e+00
	 nan	29.688	1.0216	 3.4782e+01	 1.0072e+00	 8.7624e-01	 1.0005e+00
	 nan	29.698	1.0218	 3.4798e+01	 1.0072e+00	 8.7557e-01	 9.9989e-01
	 nan	29.709	1.0218	 3.4814e+01	 1.0072e+00	 8.7489e-01	 1.0004e+00
	 nan	29.72	1.0215	 3.4830e+01	 1.0073e+00	 8.7422e-01	 9.9974e-01
	 nan	29.73	1.0211	 3.4846e+01	 1.0073e+00	 8.7354e-01	 1.0010e+00
	 nan	29.741	1.0209	 3.4862e+01	 1.0073e+00	 8.7287e-01	 9.9974e-01
	 nan	29.752	1.0208	 3.4879e+01	 1.0073e+00	 8.7220e-01	 1.0001e+00
	 nan	29.762	1.0211	 3.4895e+01	 1.0073e+00	 8.7152e-01	 9.9996e-01
	 nan	29.773	1.0215	 3.4911e+01	 1.0073e+00	 8.7085e-01	 1.0001e+00
	 nan	29.784	1.0218	 3.4927e+01	 1.0074e+00	 8.7018e-01	 1.0007e+00
	 nan	29.795	1.022	 3.4943e+01	 1.0074e+00	 8.6951e-01	 1.0001e+00
	 nan	29.805	1.0218	 3.4960e+01	 1.0074e+00	 8.6884e-01	 1.0004e+00
	 nan	29.816	1.0215	 3.4976e+01	 1.0074e+00	 8.6818e-01	 9.9860e-01
	 nan	29.827	1.0211	 3.4992e+01	 1.0074e+00	 8.6751e-01	 1.0003e+00
	 nan	29.838	1.0208	 3.5009e+01	 1.0074e+00	 8.6684e-01	 1.0003e+00
	 nan	29.848	1.0207	 3.5025e+01	 1.0074e+00	 8.6618e-01	 1.0007e+00
	 nan	29.859	1.0209	 3.5041e+01	 1.0074e+00	 8.6552e-01	 1.0001e+00
	 nan	29.87	1.0214	 3.5058e+01	 1.0075e+00	 8.6485e-01	 9.9970e-01
	 nan	29.881	1.0217	 3.5074e+01	 1.0075e+00	 8.6418e-01	 1.0009e+00
	 nan	29.892	1.022	 3.5090e+01	 1.0075e+00	 8.6352e-01	 1.0004e+00
	 nan	29.903	1.0219	 3.5107e+01	 1.0075e+00	 8.6285e-01	 1.0015e+00
	 nan	29.913	1.0217	 3.5123e+01	 1.0075e+00	 8.6219e-01	 9.9944e-01
	 nan	29.924	1.0214	 3.5139e+01	 1.0075e+00	 8.6152e-01	 1.0007e+00
	 nan	29.935	1.0212	 3.5156e+01	 1.0075e+00	 8.6086e-01	 9.9992e-01
	 nan	29.946	1.0213	 3.5172e+01	 1.0075e+00	 8.6019e-01	 9.9985e-01
	 nan	29.957	1.0216	 3.5189e+01	 1.0075e+00	 8.5953e-01	 1.0003e+00
	 nan	29.968	1.0221	 3.5205e+01	 1.0075e+00	 8.5887e-01	 1.0003e+00
	 nan	29.979	1.0227	 3.5222e+01	 1.0075e+00	 8.5821e-01	 1.0010e+00
	 nan	29.99	1.023	 3.5238e+01	 1.0075e+00	 8.5755e-01	 9.9952e-01
	 nan	30.001	1.0231	 3.5255e+01	 1.0075e+00	 8.5689e-01	 1.0006e+00
	 nan	30.012	1.0229	 3.5271e+01	 1.0075e+00	 8.5623e-01	 9.9959e-01
	 nan	30.023	1.0227	 3.5288e+01	 1.0075e+00	 8.5557e-01	 1.0004e+00
	 nan	30.034	1.0227	 3.5304e+01	 1.0075e+00	 8.5491e-01	 9.9992e-01
	 nan	30.045	1.0228	 3.5321e+01	 1.0075e+00	 8.5425e-01	 9.9996e-01
	 nan	30.056	1.0232	 3.5338e+01	 1.0075e+00	 8.5360e-01	 1.0005e+00
	 nan	30.067	1.0238	 3.5354e+01	 1.0075e+00	 8.5293e-01	 9.9974e-01
	 nan	30.078	1.0243	 3.5371e+01	 1.0075e+00	 8.5227e-01	 1.0010e+00
	 nan	30.089	1.0246	 3.5388e+01	 1.0075e+00	 8.5161e-01	 9.9922e-01
	 nan	30.1	1.0245	 3.5404e+01	 1.0075e+00	 8.5095e-01	 1.0004e+00
	 nan	30.111	1.0243	 3.5421e+01	 1.0075e+00	 8.5029e-01	 9.9985e-01
	 nan	30.122	1.0239	 3.5438e+01	 1.0075e+00	 8.4963e-01	 1.0008e+00
	 nan	30.134	1.0237	 3.5454e+01	 1.0075e+00	 8.4898e-01	 1.0005e+00
	 nan	30.145	1.0237	 3.5471e+01	 1.0075e+00	 8.4832e-01	 1.0000e+00
	 nan	30.156	1.024	 3.5488e+01	 1.0075e+00	 8.4767e-01	 1.0004e+00
	 nan	30.167	1.0244	 3.5505e+01	 1.0075e+00	 8.4701e-01	 9.9967e-01
	 nan	30.178	1.0248	 3.5521e+01	 1.0075e+00	 8.4635e-01	 1.0011e+00
	 nan	30.189	1.025	 3.5538e+01	 1.0075e+00	 8.4570e-01	 9.9970e-01
	 nan	30.201	1.0249	 3.5555e+01	 1.0075e+00	 8.4505e-01	 1.0006e+00
	 nan	30.212	1.0246	 3.5572e+01	 1.0075e+00	 8.4439e-01	 9.9974e-01
	 nan	30.223	1.0242	 3.5589e+01	 1.0075e+00	 8.4374e-01	 1.0003e+00
	 nan	30.234	1.0239	 3.5605e+01	 1.0074e+00	 8.4308e-01	 1.0003e+00
	 nan	30.246	1.0239	 3.5622e+01	 1.0074e+00	 8.4243e-01	 9.9981e-01
	 nan	30.257	1.0241	 3.5639e+01	 1.0074e+00	 8.4178e-01	 1.0001e+00
	 nan	30.268	1.0244	 3.5656e+01	 1.0074e+00	 8.4113e-01	 9.9904e-01
	 nan	30.28	1.0247	 3.5673e+01	 1.0074e+00	 8.4047e-01	 1.0007e+00
	 nan	30.291	1.0247	 3.5690e+01	 1.0074e+00	 8.3982e-01	 9.9941e-01
	 nan	30.302	1.0245	 3.5707e+01	 1.0074e+00	 8.3917e-01	 1.0006e+00
	 nan	30.314	1.024	 3.5724e+01	 1.0074e+00	 8.3852e-01	 1.0003e+00
	 nan	30.325	1.0235	 3.5741e+01	 1.0074e+00	 8.3788e-01	 1.0005e+00
	 nan	30.336	1.0231	 3.5758e+01	 1.0074e+00	 8.3723e-01	 1.0002e+00
	 nan	30.348	1.0229	 3.5775e+01	 1.0074e+00	 8.3658e-01	 9.9937e-01
	 nan	30.359	1.0229	 3.5792e+01	 1.0074e+00	 8.3593e-01	 1.0006e+00
	 nan	30.37	1.0231	 3.5809e+01	 1.0074e+00	 8.3529e-01	 9.9944e-01
	 nan	30.382	1.0233	 3.5826e+01	 1.0074e+00	 8.3464e-01	 1.0005e+00
	 nan	30.393	1.0232	 3.5843e+01	 1.0074e+00	 8.3399e-01	 9.9967e-01
	 nan	30.405	1.0229	 3.5860e+01	 1.0074e+00	 8.3334e-01	 1.0007e+00
	 nan	30.416	1.0225	 3.5877e+01	 1.0074e+00	 8.3270e-01	 1.0001e+00
	 nan	30.428	1.022	 3.5894e+01	 1.0074e+00	 8.3205e-01	 1.0003e+00
	 nan	30.439	1.0217	 3.5912e+01	 1.0074e+00	 8.3141e-01	 1.0008e+00
	 nan	30.451	1.0216	 3.5929e+01	 1.0074e+00	 8.3077e-01	 9.9933e-01
	 nan	30.462	1.0218	 3.5946e+01	 1.0073e+00	 8.3012e-01	 1.0009e+00
	 nan	30.474	1.0222	 3.5963e+01	 1.0074e+00	 8.2948e-01	 9.9996e-01
	 nan	30.485	1.0225	 3.5980e+01	 1.0074e+00	 8.2884e-01	 1.0008e+00
	 nan	30.497	1.0227	 3.5997e+01	 1.0074e+00	 8.2820e-01	 9.9955e-01
	 nan	30.508	1.0226	 3.6015e+01	 1.0074e+00	 8.2756e-01	 1.0004e+00
	 nan	30.52	1.0223	 3.6032e+01	 1.0074e+00	 8.2692e-01	 1.0002e+00
	 nan	30.532	1.022	 3.6049e+01	 1.0074e+00	 8.2628e-01	 1.0002e+00
	 nan	30.543	1.0217	 3.6066e+01	 1.0074e+00	 8.2564e-01	 1.0011e+00
	 nan	30.555	1.0218	 3.6084e+01	 1.0074e+00	 8.2500e-01	 1.0004e+00
	 nan	30.566	1.022	 3.6101e+01	 1.0074e+00	 8.2436e-01	 1.0007e+00
	 nan	30.578	1.0225	 3.6118e+01	 1.0074e+00	 8.2373e-01	 9.9941e-01
	 nan	30.59	1.0229	 3.6136e+01	 1.0075e+00	 8.2309e-01	 1.0007e+00
	 nan	30.601	1.0231	 3.6153e+01	 1.0075e+00	 8.2245e-01	 9.9981e-01
	 nan	30.613	1.023	 3.6170e+01	 1.0075e+00	 8.2181e-01	 1.0004e+00
	 nan	30.625	1.0226	 3.6188e+01	 1.0075e+00	 8.2118e-01	 1.0004e+00
	 nan	30.637	1.0224	 3.6205e+01	 1.0075e+00	 8.2054e-01	 9.9952e-01
	 nan	30.648	1.0221	 3.6222e+01	 1.0076e+00	 8.1990e-01	 1.0002e+00
	 nan	30.66	1.0222	 3.6240e+01	 1.0076e+00	 8.1927e-01	 9.9967e-01
	 nan	30.672	1.0225	 3.6257e+01	 1.0076e+00	 8.1863e-01	 1.0010e+00
	 nan	30.684	1.0229	 3.6275e+01	 1.0076e+00	 8.1800e-01	 9.9930e-01
	 nan	30.696	1.0232	 3.6292e+01	 1.0076e+00	 8.1736e-01	 1.0007e+00
	 nan	30.707	1.0233	 3.6310e+01	 1.0076e+00	 8.1673e-01	 1.0006e+00
	 nan	30.719	1.0232	 3.6327e+01	 1.0077e+00	 8.1610e-01	 1.0004e+00
	 nan	30.731	1.0228	 3.6345e+01	 1.0077e+00	 8.1547e-01	 1.0003e+00
	 nan	30.743	1.0224	 3.6362e+01	 1.0077e+00	 8.1484e-01	 9.9985e-01
	 nan	30.755	1.0221	 3.6380e+01	 1.0077e+00	 8.1421e-01	 1.0007e+00
	 nan	30.767	1.0221	 3.6397e+01	 1.0077e+00	 8.1358e-01	 9.9970e-01
	 nan	30.779	1.0223	 3.6415e+01	 1.0077e+00	 8.1295e-01	 1.0012e+00
	 nan	30.791	1.0226	 3.6433e+01	 1.0078e+00	 8.1232e-01	 9.9978e-01
	 nan	30.802	1.0229	 3.6450e+01	 1.0078e+00	 8.1169e-01	 1.0008e+00
	 nan	30.814	1.023	 3.6468e+01	 1.0078e+00	 8.1106e-01	 1.0004e+00
	 nan	30.826	1.0227	 3.6485e+01	 1.0078e+00	 8.1043e-01	 1.0002e+00
	 nan	30.838	1.0223	 3.6503e+01	 1.0078e+00	 8.0980e-01	 1.0007e+00
	 nan	30.85	1.0218	 3.6521e+01	 1.0079e+00	 8.0917e-01	 9.9963e-01
	 nan	30.862	1.0215	 3.6538e+01	 1.0079e+00	 8.0854e-01	 1.0005e+00
	 nan	30.874	1.0215	 3.6556e+01	 1.0079e+00	 8.0791e-01	 9.9911e-01
	 nan	30.886	1.0217	 3.6574e+01	 1.0079e+00	 8.0729e-01	 1.0005e+00
	 nan	30.898	1.0221	 3.6592e+01	 1.0079e+00	 8.0666e-01	 9.9952e-01
	 nan	30.91	1.0224	 3.6609e+01	 1.0079e+00	 8.0604e-01	 1.0004e+00
	 nan	30.923	1.0226	 3.6627e+01	 1.0079e+00	 8.0541e-01	 1.0008e+00
	 nan	30.935	1.0224	 3.6645e+01	 1.0079e+00	 8.0479e-01	 1.0004e+00
	 nan	30.947	1.0222	 3.6663e+01	 1.0080e+00	 8.0416e-01	 1.0011e+00
	 nan	30.959	1.0219	 3.6681e+01	 1.0080e+00	 8.0354e-01	 9.9989e-01
	 nan	30.971	1.0217	 3.6698e+01	 1.0080e+00	 8.0292e-01	 1.0008e+00
	 nan	30.983	1.0218	 3.6716e+01	 1.0080e+00	 8.0229e-01	 9.9955e-01
	 nan	30.995	1.022	 3.6734e+01	 1.0080e+00	 8.0167e-01	 1.0011e+00
	 nan	31.008	1.0225	 3.6752e+01	 1.0080e+00	 8.0105e-01	 1.0001e+00
	 nan	31.02	1.0228	 3.6770e+01	 1.0080e+00	 8.0043e-01	 1.0003e+00
	 nan	31.032	1.0229	 3.6788e+01	 1.0080e+00	 7.9981e-01	 9.9992e-01
	 nan	31.044	1.0228	 3.6806e+01	 1.0080e+00	 7.9919e-01	 9.9933e-01
	 nan	31.056	1.0224	 3.6824e+01	 1.0081e+00	 7.9856e-01	 1.0009e+00
	 nan	31.068	1.0221	 3.6842e+01	 1.0081e+00	 7.9794e-01	 9.9944e-01
	 nan	31.081	1.0219	 3.6860e+01	 1.0081e+00	 7.9732e-01	 1.0007e+00
	 nan	31.093	1.022	 3.6878e+01	 1.0081e+00	 7.9670e-01	 1.0001e+00
	 nan	31.105	1.0224	 3.6896e+01	 1.0081e+00	 7.9609e-01	 1.0012e+00
	 nan	31.118	1.0228	 3.6914e+01	 1.0081e+00	 7.9547e-01	 1.0005e+00
	 nan	31.13	1.0233	 3.6932e+01	 1.0081e+00	 7.9485e-01	 1.0004e+00
	 nan	31.142	1.0236	 3.6950e+01	 1.0081e+00	 7.9424e-01	 1.0010e+00
	 nan	31.155	1.0236	 3.6968e+01	 1.0081e+00	 7.9363e-01	 1.0003e+00
	 nan	31.167	1.0234	 3.6986e+01	 1.0081e+00	 7.9302e-01	 1.0008e+00
	 nan	31.179	1.0232	 3.7004e+01	 1.0081e+00	 7.9241e-01	 9.9944e-01
	 nan	31.191	1.0231	 3.7022e+01	 1.0081e+00	 7.9180e-01	 1.0010e+00
	 nan	31.204	1.0233	 3.7040e+01	 1.0081e+00	 7.9119e-01	 1.0000e+00
	 nan	31.216	1.0238	 3.7058e+01	 1.0082e+00	 7.9058e-01	 1.0005e+00
	 nan	31.228	1.0244	 3.7077e+01	 1.0082e+00	 7.8997e-01	 9.9989e-01
	 nan	31.241	1.0248	 3.7095e+01	 1.0082e+00	 7.8936e-01	 1.0003e+00
	 nan	31.253	1.0252	 3.7113e+01	 1.0082e+00	 7.8875e-01	 1.0012e+00
	 nan	31.266	1.0251	 3.7131e+01	 1.0082e+00	 7.8814e-01	 1.0001e+00
	 nan	31.278	1.0249	 3.7149e+01	 1.0082e+00	 7.8753e-01	 1.0001e+00
	 nan	31.291	1.0247	 3.7168e+01	 1.0083e+00	 7.8693e-01	 9.9897e-01
	 nan	31.303	1.0246	 3.7186e+01	 1.0083e+00	 7.8632e-01	 1.0008e+00
	 nan	31.316	1.0248	 3.7204e+01	 1.0083e+00	 7.8571e-01	 1.0000e+00
	 nan	31.328	1.0251	 3.7222e+01	 1.0083e+00	 7.8510e-01	 1.0007e+00
	 nan	31.341	1.0256	 3.7241e+01	 1.0083e+00	 7.8450e-01	 1.0006e+00
	 nan	31.353	1.0259	 3.7259e+01	 1.0083e+00	 7.8390e-01	 1.0002e+00
	 nan	31.366	1.026	 3.7277e+01	 1.0083e+00	 7.8329e-01	 1.0010e+00
	 nan	31.378	1.0259	 3.7296e+01	 1.0084e+00	 7.8268e-01	 9.9981e-01
	 nan	31.391	1.0255	 3.7314e+01	 1.0084e+00	 7.8207e-01	 1.0014e+00
	 nan	31.404	1.0252	 3.7332e+01	 1.0084e+00	 7.8147e-01	 1.0001e+00
	 nan	31.416	1.0249	 3.7351e+01	 1.0084e+00	 7.8086e-01	 1.0011e+00
	 nan	31.429	1.0249	 3.7369e+01	 1.0084e+00	 7.8026e-01	 1.0001e+00
	 nan	31.441	1.0251	 3.7388e+01	 1.0084e+00	 7.7965e-01	 1.0003e+00
	 nan	31.454	1.0253	 3.7406e+01	 1.0084e+00	 7.7905e-01	 1.0002e+00
	 nan	31.467	1.0256	 3.7425e+01	 1.0085e+00	 7.7845e-01	 9.9959e-01
	 nan	31.479	1.0255	 3.7443e+01	 1.0085e+00	 7.7785e-01	 1.0003e+00
	 nan	31.492	1.0252	 3.7462e+01	 1.0085e+00	 7.7724e-01	 9.9904e-01
	 nan	31.505	1.0247	 3.7480e+01	 1.0085e+00	 7.7664e-01	 1.0011e+00
	 nan	31.518	1.0242	 3.7499e+01	 1.0086e+00	 7.7603e-01	 9.9981e-01
	 nan	31.53	1.0239	 3.7517e+01	 1.0086e+00	 7.7543e-01	 1.0001e+00
	 nan	31.543	1.0238	 3.7536e+01	 1.0086e+00	 7.7483e-01	 1.0003e+00
	 nan	31.556	1.0241	 3.7554e+01	 1.0086e+00	 7.7423e-01	 1.0011e+00
	 nan	31.569	1.0244	 3.7573e+01	 1.0086e+00	 7.7363e-01	 1.0013e+00
	 nan	31.581	1.0247	 3.7592e+01	 1.0087e+00	 7.7303e-01	 1.0001e+00
	 nan	31.594	1.0248	 3.7610e+01	 1.0087e+00	 7.7243e-01	 1.0010e+00
	 nan	31.607	1.0246	 3.7629e+01	 1.0087e+00	 7.7183e-01	 9.9944e-01
	 nan	31.62	1.0243	 3.7647e+01	 1.0088e+00	 7.7123e-01	 1.0004e+00
	 nan	31.633	1.0239	 3.7666e+01	 1.0088e+00	 7.7064e-01	 9.9974e-01
	 nan	31.646	1.0237	 3.7685e+01	 1.0088e+00	 7.7004e-01	 1.0009e+00
	 nan	31.659	1.0237	 3.7703e+01	 1.0088e+00	 7.6944e-01	 1.0007e+00
	 nan	31.671	1.024	 3.7722e+01	 1.0089e+00	 7.6885e-01	 1.0006e+00
	 nan	31.684	1.0245	 3.7741e+01	 1.0089e+00	 7.6825e-01	 1.0007e+00
	 nan	31.697	1.0248	 3.7760e+01	 1.0089e+00	 7.6765e-01	 9.9974e-01
	 nan	31.71	1.0249	 3.7778e+01	 1.0090e+00	 7.6706e-01	 1.0013e+00
	 nan	31.723	1.0248	 3.7797e+01	 1.0090e+00	 7.6647e-01	 1.0003e+00
	 nan	31.736	1.0245	 3.7816e+01	 1.0090e+00	 7.6587e-01	 1.0011e+00
	 nan	31.749	1.0242	 3.7835e+01	 1.0091e+00	 7.6528e-01	 1.0000e+00
	 nan	31.762	1.0241	 3.7853e+01	 1.0091e+00	 7.6468e-01	 1.0008e+00
	 nan	31.775	1.0243	 3.7872e+01	 1.0091e+00	 7.6409e-01	 1.0003e+00
	 nan	31.788	1.0247	 3.7891e+01	 1.0092e+00	 7.6350e-01	 9.9970e-01
	 nan	31.801	1.0252	 3.7910e+01	 1.0092e+00	 7.6290e-01	 1.0008e+00
	 nan	31.814	1.0257	 3.7929e+01	 1.0092e+00	 7.6231e-01	 9.9985e-01
	 nan	31.827	1.0258	 3.7948e+01	 1.0093e+00	 7.6171e-01	 1.0008e+00
	 nan	31.84	1.0258	 3.7967e+01	 1.0093e+00	 7.6112e-01	 9.9930e-01
	 nan	31.854	1.0256	 3.7986e+01	 1.0094e+00	 7.6053e-01	 1.0006e+00
	 nan	31.867	1.0254	 3.8005e+01	 1.0094e+00	 7.5993e-01	 1.0001e+00
	 nan	31.88	1.0253	 3.8024e+01	 1.0094e+00	 7.5934e-01	 1.0003e+00
	 nan	31.893	1.0255	 3.8042e+01	 1.0095e+00	 7.5876e-01	 1.0005e+00
	 nan	31.906	1.0259	 3.8061e+01	 1.0095e+00	 7.5817e-01	 9.9974e-01
	 nan	31.919	1.0264	 3.8081e+01	 1.0095e+00	 7.5759e-01	 1.0009e+00
	 nan	31.932	1.0269	 3.8100e+01	 1.0096e+00	 7.5700e-01	 1.0002e+00
	 nan	31.946	1.0271	 3.8119e+01	 1.0096e+00	 7.5641e-01	 1.0008e+00
	 nan	31.959	1.027	 3.8138e+01	 1.0097e+00	 7.5583e-01	 9.9967e-01
	 nan	31.972	1.0268	 3.8157e+01	 1.0097e+00	 7.5525e-01	 1.0007e+00
	 nan	31.985	1.0265	 3.8176e+01	 1.0098e+00	 7.5467e-01	 1.0005e+00
	 nan	31.999	1.0265	 3.8195e+01	 1.0098e+00	 7.5409e-01	 1.0007e+00
	 nan	32.012	1.0266	 3.8214e+01	 1.0098e+00	 7.5351e-01	 1.0010e+00
	 nan	32.025	1.027	 3.8233e+01	 1.0098e+00	 7.5293e-01	 1.0001e+00
	 nan	32.038	1.0274	 3.8252e+01	 1.0099e+00	 7.5235e-01	 1.0008e+00
	 nan	32.052	1.0277	 3.8271e+01	 1.0099e+00	 7.5177e-01	 9.9915e-01
	 nan	32.065	1.0279	 3.8291e+01	 1.0100e+00	 7.5119e-01	 1.0007e+00
	 nan	32.078	1.0277	 3.8310e+01	 1.0100e+00	 7.5061e-01	 9.9967e-01
	 nan	32.092	1.0273	 3.8329e+01	 1.0101e+00	 7.5003e-01	 1.0005e+00
	 nan	32.105	1.0269	 3.8348e+01	 1.0101e+00	 7.4945e-01	 1.0001e+00
